,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
1041,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-16,Hillary Clinton and Donald Trump React to the Orlando Shooting: The Daily Show,Comedy,2326489,27804,2838,https://www.youtube.com/watch?v=JMQSk9Q65ew
1042,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-14,Exclusive - Wishing Donald Trump a Happy Birthday - Uncensored: The Daily Show,Comedy,289255,4408,361,https://www.youtube.com/watch?v=-l6DGtGZwnM
1043,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-06-14,Trevor Reacts to the Orlando Shooting: The Daily Show,Comedy,1771600,41037,1959,https://www.youtube.com/watch?v=RolEI5n4Jxs
1044,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-31,Exclusive - The Daily Show vs. Justin Trudeau: Sorry Not Sorry,Comedy,298681,3439,79,https://www.youtube.com/watch?v=z3YzDNGR1Co
1045,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-31,Exclusive - The Daily Show vs. Justin Trudeau: Get Ready to Look Like S**t,Comedy,248469,2879,51,https://www.youtube.com/watch?v=a443i0wlYIM
1046,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-31,Exclusive - The Daily Show vs. Justin Trudeau: Read My Spec Script,Comedy,204932,1932,88,https://www.youtube.com/watch?v=ooXFTOybSLc
1048,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-27,President Obama's Visit to Vietnam & Hillary Clinton's Likability Problem: The Daily Show,Comedy,1957787,17346,4335,https://www.youtube.com/watch?v=4tts3c5p6mg
1047,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-27,Tales From the Trump Archive - Donald Trump Can't Help but Be a Chauvinist: The Daily Show,Comedy,1154704,7429,632,https://www.youtube.com/watch?v=epM5KHDWDNU
1049,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-25,The NRA Endorses Donald Trump: The Daily Show,Comedy,1765831,13027,1064,https://www.youtube.com/watch?v=13OOrw8P0OI
1050,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-20,President Obama's Transgender Bathroom Backlash: The Daily Show,Comedy,1210538,17337,2396,https://www.youtube.com/watch?v=frhR0-esSqU
1051,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-20,Donald Trump and Megyn Kelly Finally Face Off: The Daily Show,Comedy,1831935,15152,986,https://www.youtube.com/watch?v=MKC1v1VMcXM
1052,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-19,Prime Minister Justin Trudeau Welcomes Syrian Refugees to Canada: The Daily Show,Comedy,3181385,53144,3506,https://www.youtube.com/watch?v=9gT-vJg-EfM
1053,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-17,Donald Trump Set His Sights on the Latino Vote: The Daily Show,Comedy,221174,2198,376,https://www.youtube.com/watch?v=FI1W3T3gUfI
1054,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-13,Donald Trump to Thank for Increase in Latino Citizenship: The Daily Show,Comedy,1678368,13598,593,https://www.youtube.com/watch?v=wBhlyBrtB90
1055,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-13,#WeakDonald Trump Won't Release His Tax Returns: The Daily Show,Comedy,2014037,14142,870,https://www.youtube.com/watch?v=jcP-rG0M-cQ
1056,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-12,Exclusive - In the Green Room with Joe Morton: The Daily Show,Comedy,60870,1039,14,https://www.youtube.com/watch?v=8mP7Z817oys
1057,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-11,Momsplaining with Desi Lydic: The Daily Show,Comedy,381703,4358,239,https://www.youtube.com/watch?v=jPWnieKkuP0
1058,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-06,Life in the Age of Selfies: The Daily Show,Comedy,713069,9604,183,https://www.youtube.com/watch?v=pIpoFyb82rU
1059,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-05,American Soccer's Gender Wage Gap: The Daily Show,Comedy,642579,11227,17162,https://www.youtube.com/watch?v=x9GqWoy6__s
1060,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-05-04,Donald Trump and Ted Cruz Throw Down in Indiana: The Daily Show,Comedy,1496398,10372,445,https://www.youtube.com/watch?v=srR5bevZHrc
1061,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-28,"""They Love Me"" Music Video - Black Trump (ft. Jordan Klepper): The Daily Show",Comedy,1027978,11975,786,https://www.youtube.com/watch?v=JSBGDC0rKWU
1062,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-27,Previously Incarcerated Citizens Reject Their Right to Vote: The Daily Show,Comedy,364382,4361,96,https://www.youtube.com/watch?v=dn4Wll11Pzw
1063,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-26,Confused Islamophobes Target American Sikhs: The Daily Show,Comedy,6175913,100601,4569,https://www.youtube.com/watch?v=RskvZgc_s9g
1064,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-22,Fox News vs. the Harriet Tubman $20 Bill: The Daily Show,Comedy,287061,2881,189,https://www.youtube.com/watch?v=2X1zErwaZNU
1065,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-22,Dr. Ben Carson vs. Dr. Ken Carson: The Doctors Debate: The Daily Show,Comedy,1006008,12566,464,https://www.youtube.com/watch?v=aUtVNXmE-LA
1066,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-21,Exclusive - Hasan and Ellie Positivity-Off: The Daily Show,Comedy,69850,834,30,https://www.youtube.com/watch?v=iVZJCJewZGg
1067,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-15,More Reasons to Dislike Ted Cruz: The Daily Show,Comedy,1245113,12794,652,https://www.youtube.com/watch?v=pxbK73O7QtE
1068,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-14,The Trump Network: Donald Trump's Failed Pyramid Scheme: The Daily Show,Comedy,1455741,10565,570,https://www.youtube.com/watch?v=f7nt-ojlF1E
1069,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-13,How to Navigate Race-Based Humor: The Daily Show,Comedy,352554,3837,100,https://www.youtube.com/watch?v=FdErPLSD_94
1070,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-08,Third Month Mania - The Championship Matchup: The Daily Show,Comedy,144413,1996,64,https://www.youtube.com/watch?v=2k1oIxE9Sps
1071,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-07,The Trans Panic Epidemic: The Daily Show,Comedy,1305557,22167,1693,https://www.youtube.com/watch?v=PIvCh3EQv1Q
1072,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-04-05,South African President Jacob Zuma & The Panama Papers: The Daily Show,Comedy,4174329,27149,1114,https://www.youtube.com/watch?v=lm1cuHMCMIg
1073,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-28,Third Month Mania Team Spotlight - Traffic: The Daily Show,Comedy,87085,454,26,https://www.youtube.com/watch?v=1ZyKxk8b7NM
1074,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-28,Third Month Mania Team Spotlight - Police Brutality - Uncensored: The Daily Show,Comedy,68494,403,42,https://www.youtube.com/watch?v=-VrTFsAS5vo
1075,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-25,Third Month Mania - The Sickening 16: The Daily Show,Comedy,125415,885,41,https://www.youtube.com/watch?v=PfDOPaXe_js
1076,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-24,Lindsey Graham - The Senator Picks His Poison: Ted Cruz vs. Donald Trump: The Daily Show,Comedy,754804,7001,385,https://www.youtube.com/watch?v=tPOOXp3S2UI
1077,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-24,How the F**k We Got Here - Donald Trump - The GOP's Perfect Match: The Daily Show,Comedy,3782143,29863,2199,https://www.youtube.com/watch?v=2aJ1f1i2JZI
1078,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-24,Donald Trump Speaks to the Washington Post: A Dramatic Reenactment: The Daily Show,Comedy,264950,2018,185,https://www.youtube.com/watch?v=ofL8fsd41mI
1079,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-23,The Americanization of Cuba: The Daily Show,Comedy,285937,2550,52,https://www.youtube.com/watch?v=-nMyJn54ohk
1080,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-23,Third Month Mania Team Spotlight - The Kardashians: The Daily Show,Comedy,42895,280,16,https://www.youtube.com/watch?v=Tv2X_nxRHDQ
1081,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-22,Third Month Mania Team Spotlight - Tangled Headphone Cords: The Daily Show,Comedy,44719,322,37,https://www.youtube.com/watch?v=96C_PVTt640
1082,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-21,Third Month Mania Team Spotlight - Slow WiFi: The Daily Show,Comedy,60009,387,34,https://www.youtube.com/watch?v=d0daMtC3NPY
1083,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-18,Republicans SCOTUS-Block President Obama: The Daily Show,Comedy,1130961,11183,390,https://www.youtube.com/watch?v=92J42tE8dOg
1084,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-18,Third Month Mania Deep Dive - Everyday: The Daily Show,Comedy,39981,281,13,https://www.youtube.com/watch?v=-nyU3ldFvlo
1085,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-18,Third Month Mania Deep Dive - Tech: The Daily Show,Comedy,55029,431,45,https://www.youtube.com/watch?v=-i8HHYr9RUI
1086,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-18,Third Month Mania Begins: The Daily Show,Comedy,118343,953,39,https://www.youtube.com/watch?v=FYNfePMzQ0A
1087,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-17,Third Month Mania Deep Dive - Issues: The Daily Show,Comedy,39794,305,24,https://www.youtube.com/watch?v=gPbkhuf7z0w
1088,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-15,Donald Trump's Political Fight Club: The Daily Show,Comedy,2407243,21769,1247,https://www.youtube.com/watch?v=DuB9B4Z9l1o
1089,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-15,Third Month Mania: The Daily Show,Comedy,49218,312,19,https://www.youtube.com/watch?v=Se3sCxutaTI
1090,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-11,Tales From the Trump Archive - Donald Trump's Blue-Collar Disdain: The Daily Show,Comedy,1373088,9882,482,https://www.youtube.com/watch?v=9QNRp3xP8tw
1091,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-10,Donald Trump's Victory Speech/Infomercial: The Daily Show,Comedy,1292769,10541,414,https://www.youtube.com/watch?v=tE_G0hLByqI
1092,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-09,Back in Black - Osama bin Laden's Last Wishes: The Daily Show,Comedy,544952,6480,239,https://www.youtube.com/watch?v=tFjih_o2UT8
1093,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-04,Who's to Blame for the Ku Klux Klan?: The Daily Show,Comedy,3533294,40145,1210,https://www.youtube.com/watch?v=Yw47QpOK9gw
1094,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-03,Hillary Clinton Feels the Bern: The Daily Show,Comedy,453654,5542,1264,https://www.youtube.com/watch?v=p2oVLgBCVFU
1095,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-03-01,Donald Trump's Fascist Week: The Daily Show,Comedy,4879994,45126,4435,https://www.youtube.com/watch?v=79TRDRPGx34
1096,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-25,Ben Carson and the Black Experience: The Daily Show,Comedy,1190211,12324,429,https://www.youtube.com/watch?v=kWN5iIEQL9c
1097,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-23,Congress - The Home Game: The Daily Show,Comedy,119500,1829,63,https://www.youtube.com/watch?v=3Qfpmu1zEjw
1098,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-23,Uganda - Even Worse at Elections Than America: The Daily Show,Comedy,3384749,28078,964,https://www.youtube.com/watch?v=9Z4lQ4k_BQ8
1099,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-19,Podium Pandemonium at the New Hampshire Primary: The Daily Show,Comedy,178200,1390,67,https://www.youtube.com/watch?v=G_UKmaY6Gm0
1100,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-18,Trump Supporters Speak Out: The Daily Show,Comedy,290696,2206,184,https://www.youtube.com/watch?v=BUyfoc611_Y
1101,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-12,Donald Trump - The Greatest Show on Earth: The Daily Show,Comedy,827816,7486,428,https://www.youtube.com/watch?v=5NMK88czOug
1102,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-09,Behind the Scenes at the New Hampshire Primary: The Daily Show,Comedy,95727,782,37,https://www.youtube.com/watch?v=4YBuxeKi7yc
1103,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-09,Facing Off at the GOP Debate: The Daily Show,Comedy,611750,4086,98,https://www.youtube.com/watch?v=giWv3ntfC_g
1104,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-05,The Big Game's Quarterback Matchup: The Daily Show,Comedy,859035,6635,208,https://www.youtube.com/watch?v=uCt6VZrKGsM
1105,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-05,"Lilly Singh - Taking Fans on ""A Trip to Unicorn Island"": The Daily Show",Comedy,985750,19097,422,https://www.youtube.com/watch?v=wDFMW879WbM
1106,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-04,Ted Cruz's Iowa Caucus Win: The Daily Show,Comedy,1131658,2441,74,https://www.youtube.com/watch?v=CxhZU1K1vho
1107,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-04,The Affirmative Actions Porn Series: The Daily Show,Comedy,120120,1069,91,https://www.youtube.com/watch?v=zL3w6uIigxk
1108,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-02-03,Counting Votes in Popcorn Containers at the Iowa Caucuses: The Daily Show,Comedy,1240023,8555,320,https://www.youtube.com/watch?v=vlDCJp--33s
1109,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-29,Ted Cruz or Donald Trump: Who's Marginally Less Awful?: The Daily Show,Comedy,825575,5995,219,https://www.youtube.com/watch?v=kmwgDCYI_VQ
1110,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-28,Donald Trump vs. Megyn Kelly: The Daily Show,Comedy,2670147,17972,1099,https://www.youtube.com/watch?v=MFIGU5LxEpQ
1111,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-27,Getting Personal at CNN's Democratic Town Hall: The Daily Show,Comedy,1484569,9276,4376,https://www.youtube.com/watch?v=owvSyCTLz5g
1112,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-22,"Wrestling with History in Whitesboro, NY: The Daily Show",Comedy,759443,11372,878,https://www.youtube.com/watch?v=eSwbG5V5S-8
1113,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-21,"New Theme Song - ""Dog On Fire"": The Daily Show",Comedy,174741,2393,216,https://www.youtube.com/watch?v=UxBbCmRHBME
1114,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-19,Breaking Down the Republican and Democratic Debates: The Daily Show,Comedy,1328993,11012,486,https://www.youtube.com/watch?v=nxcl55wUJ5E
1115,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-15,Another White Oscars: The Daily Show,Comedy,1419764,12725,1036,https://www.youtube.com/watch?v=EkpZTRUkFYI
1116,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-14,The Extended GOP Debate - Singles Night with Rand Paul: The Daily Show,Comedy,425225,3854,112,https://www.youtube.com/watch?v=DSc51Z26O9s
1117,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-13,The Legend of Bernie Sanders: The Daily Show,Comedy,2923797,22858,4303,https://www.youtube.com/watch?v=hou1T5ldIh8
1118,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-08,Birthers Target Ted Cruz: The Daily Show,Comedy,1966664,15108,531,https://www.youtube.com/watch?v=MbxVNC_Amag
1119,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-07,President Obama Targets Gun Violence: The Daily Show,Comedy,2439788,37779,1672,https://www.youtube.com/watch?v=VXq6lSJDyLE
1120,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-06,Keys to Success with DJ Khaled and Hasan Minhaj: The Daily Show,Comedy,851604,11829,827,https://www.youtube.com/watch?v=j2fFF1lFXfk
1121,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-05,Fox News Rings in the New Year: The Daily Show,Comedy,1086791,7008,563,https://www.youtube.com/watch?v=O64ddXT1b_s
1122,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2016-01-01,Exclusive - Trevor Does Ben Carson Over and Over Again: The Daily Show,Comedy,130592,2138,75,https://www.youtube.com/watch?v=boQoYbGGRZY
1123,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-23,Donald Trump - The White ISIS: The Daily Show,Comedy,1770925,22014,1122,https://www.youtube.com/watch?v=8iSscWiA87Q
1124,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-18,The 2015 Year in Review: The Daily Show,Comedy,940163,8850,531,https://www.youtube.com/watch?v=CV93ZECyU2I
1125,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-15,The War on Zombie Christmas: The Daily Show,Comedy,641672,3973,116,https://www.youtube.com/watch?v=Kd62OOychu8
1126,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-15,Jessica Williams Shares Debate Tips: The Daily Show,Comedy,87115,951,54,https://www.youtube.com/watch?v=-6J1ERJUJIM
1127,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-14,Cruz Your Own Adventure – Cruz's Eleven: The Daily Show,Comedy,60687,579,36,https://www.youtube.com/watch?v=xnbfGXkGMd0
1128,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-11,Jordan Klepper: Good Guy with a Gun: The Daily Show,Comedy,2313267,28286,2624,https://www.youtube.com/watch?v=MCI4bUk4vuM
1129,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-10,Awkward Moments From the Republican Jewish Coalition Forum: The Daily Show,Comedy,1006440,5590,296,https://www.youtube.com/watch?v=I4LqsTvl8UU
1130,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-08,Jon Stewart Returns to Shame Congress: The Daily Show,Comedy,4137286,42782,758,https://www.youtube.com/watch?v=-L11Bxolo44
1131,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2015-12-07,Cruz Your Own Adventure – Hug: The Daily Show,Comedy,53196,333,27,https://www.youtube.com/watch?v=G40kj1-wq_Y
